% Model:              coaxial_103mm_704MHz.mph
% Version:            COMSOL 4.3.2.189
% Date:               Jul 1 2021, 13:08
% Dimension:          3
% Nodes:              3885
% Expressions:        3
% Description:        Electric field, x component, Electric field, y component, Electric field, z component
% Length unit:        m
% x                       y                        z                        emw.Ex (V/m) @ freq=7.044e8                       emw.Ey (V/m) @ freq=7.044e8                       emw.Ez (V/m) @ freq=7.044e8
-0.018319426318064297     0.03176964909599864      0.1                      -163.89628825659162+0.19206888400604605i          283.3576314519079-0.08598463851694227i            0.10068226903324273+0.11039765840536031i
-0.013531769468856312     0.049690453962926595     0.07441293957340396      -56.87947892692455+22.481079335235805i            208.80805066639326-82.52941907041728i             0.0013347985616708458-5.275665833730101E-4i
-0.009162184629263059     0.04504173627327351      0.07526074699197088      -48.583338330091934+18.574669721245204i           238.91347170806299-91.46190958012151i             0.05491538448959217+0.03911084951954122i
-0.00714514838691822      0.05100192990984674      0.07086576871159675      -30.600452258485234+14.165435693419823i           209.13147741479224-95.88886361878532i             0.7093697504757586+0.13564597914839993i
-0.010449287584604469     0.0413087726344989       0.08019055571977754      -66.48078556894485+20.015216833240338i            261.0845537061554-78.67888546554268i              0.3789323203283218-0.5604096875319217i
-0.009981250455987063     0.045484833594140156     0.07978903020365657      -52.954315944604005+16.175265450631873i           241.1923708318132-74.33379270970578i              -0.012092691941391287-0.011916343272307062i
-0.012871923198614224     0.0498654549078716       0.08111268046323246      -57.3098344426398+16.26726630583458i              215.53011278776142-61.75434953730449i             -0.19070022269670517+0.40408236701289724i
-0.010845840165994311     0.038460384164941123     0.08666056307433011      -79.72726713169432+16.04486920487543i             281.9105105226217-56.42309948686908i              2.104063002818886-0.28222249512490477i
-0.010466403348962093     0.045182572755665125     0.08618650875436244      -57.01148644799355+11.972258521540207i            247.87193065231313-50.89566326546416i             0.06423908665849347+0.07025161194063732i
-0.014665708326843246     0.04043017380469469      0.08935357958475107      -93.90165499388178+14.957365750441097i            259.6397772555976-41.08034530411801i              0.0867279432366761+0.10967574725387685i
-0.013715435274084009     0.03832227335345046      0.09461818725589208      -99.7899080201222+7.935323346671229i              280.35903728447323-22.340896675550486i            0.10102635919901982-0.8048002668283161i
-0.016098919644265897     0.04891906362848198      0.08658196027194975      -71.2782332802399+14.252549995185525i             216.5047213725636-43.29153829366336i              0.011821145636591628-0.002363715561291819i
-0.014088271839796994     0.04488800567695615      0.09184816942555189      -76.17631638627924+9.112029817465338i             241.9131843481008-29.28566938870552i              -0.15998088477246833-0.2309297313137557i
-0.01712726317600492      0.0427113699799194       0.0947711446242647       -96.21963125933128+7.508476833077741i             240.7734498642063-18.65801013600583i              -0.1829006935813206+0.00934817206425294i
-0.01970819676680212      0.04757979592433126      0.09297441591333097      -87.34425687933941+9.223776196387451i             213.99438282673134-22.311908916926843i            -0.1651073571318875+0.39910014072731315i
-0.017673893587501533     0.03997244657268004      0.1                      -110.53294867438422-0.2060158108701451i           250.4257378503868-0.19230861608362382i            -0.35972391955517935-0.04929044059644516i
-0.023380510736586646     0.04588683599570094      0.1                      -106.86497776986556+0.2690015147702347i           207.04333771362693+0.38851016003727556i           -0.705745055537335+0.23965819506811492i
0.026497232359937003      0.012237679921710778     0.0422863876058877       248.48177820526482-283.3282778568114i             114.57383321027514-130.3941019148144i             -3.7323073629153716+4.236491297373547i
0.018080627586241738      0.013163743050045995     0.03994698115347411      263.58315145103774-320.5152901245507i             196.45583831424165-239.68308427442008i            9.789245243172786-13.372658081758374i
0.01903164876166405       -0.019554384813348317    0.05931968155018374      251.75387023127797-171.83770980358685i            -258.1839806031043+177.56301812332447i            -1.1023363933386083+0.6481250561025862i
0.013205151963710238      -0.018050406826864582    0.05543957649450089      250.5327902505515-193.548303191774i               -340.1929936357141+263.84153390093354i            2.4057751727711003-0.2978346843958625i
0.022848193575771145      0.011745544815513792     0.04523502263686198      289.45400349429286-303.2903019487523i             148.9439600128001-155.9587099772642i              0.049816694562471585-1.1377722124140832i
0.021286654079755375      0.00686087334738326      0.04278231262602907      340.98002012576023-383.78933865457805i            110.27108888611755-124.11539028214754i            -0.00407471956076688+0.004586291961776782i
0.004270604744789477      0.028815957700635452     0.04623157074604444      42.42695818187002-43.01972453654714i              282.7890349183916-287.8560185163225i              -2.014820484302062+2.161809692403501i
0.01072701884799954       0.026994029262033873     0.043046034410805095     103.19512392684686-115.08041324842588i            257.6023344914439-287.84272880068806i             -1.7563427613916252+0.16963391664502978i
0.006740550201057219      0.02132506056232965      0.04219188410962737      108.76992671843611-124.55192093529526i            342.928060211668-392.685275522377i                0.00517893577195798-0.005930374490991187i
1.3694612831465273E-18    0.022364999999999996     0.046095942054813654     0.33942152841765366-0.3461478055444622i           374.8736118009892-382.3024387591851i              0.012650682741845711-0.012901379856907681i
-0.00386017235834099      0.04408269634128209      0.05447083490446231      -18.445254739619852+14.640503490251843i           211.80980574418376-169.14269752121245i            0.12590353271249402-0.39816127766232734i
-0.0025903922493183706    0.046370925646349745     0.061753996427669024     -12.318753399305113+7.45034749685455i             218.0091151310338-137.82958802449772i             0.045631574567920274-0.029004181168921606i
-0.0071084557407381475    0.03947154770738957      0.07268381800632574      -49.087064083773896+20.962722416242585i           269.55782659136634-115.6017691668003i             -0.21547612412631878+0.01941055890828025i
0.027956584018655944      0.006863317343811465     0.04358074668560392      270.15300926417444-297.0248658529524i             67.55267645959046-74.56114537548007i              1.5993632291119866-0.7786556466116963i
0.013821170235026005      0.040871171626671934     0.04578512390276008      62.28330172193094-63.89213134624785i              182.51328927738885-188.44019673607107i            0.7097228842490397-0.22646408417481675i
0.009799804401490501      0.04250749358412874      0.050072831975809515     45.86590731960149-40.99030599029068i              198.5212497000595-179.55123172164602i             -0.07685494201684051-0.1856928616902529i
0.018385858110238414      0.01911458354243333      0.043407948052223436     211.84849986908108-234.65465040112264i            219.57997860267363-241.3996791075846i             -0.3233982881786672-0.27413384780335165i
0.013085093917957999      0.0181376277985358       0.0449744506866867       216.03286079478826-228.08838189658636i            297.434796815351-312.9692107936399i               -2.1214140641935684+3.8632233871389325i
0.017078459723371166      0.0315604827215857       0.04231325007114367      105.15727935397321-119.66888248364717i            194.04549378064675-221.06700905261488i            -1.0142694723337584+0.17309964309098547i
0.01763434156519593       0.025628822905140437     0.04233148510119787      144.63809120481835-166.30254569783418i            210.96259855623134-240.93503057909948i            -0.4555855557781226-0.1356102049313901i
0.020380805013279036      0.023694748493246542     0.03984640238590083      156.2426512361945-193.25723799361455i             181.89333841036932-224.55696919837445i            -1.0063820567449762+0.36925012302078475i
0.029047308533973706      0.035195807439795335     0.03135971841173547      88.66448480282074-142.57179698580828i             107.41134217453461-172.4063665197397i             0.06290119612523482-0.5069601036764202i
0.033739895665378446      0.03096821754336676      0.03232291596588355      104.35819010043923-162.1295506815364i             95.62344143721936-148.95468730127158i             -0.006122805169426648+0.10142002286135682i
0.023325440073813306      0.025245996093901088     0.03468198171260373      132.72627956611632-191.2369027532875i             147.1091559190071-211.83146172035072i             0.21124152123945805+0.5998311548397623i
0.027967720040244805      0.023253096075595687     0.03439958800114235      143.1301012456836-208.37874720899512i             119.03696452915702-173.79160879453653i            -0.6165564706672934+0.6592302438552431i
0.023705434889799933      0.03185988398998623      0.035771784720501784     104.74745345107446-146.10375376481267i            141.38017590060983-196.1809091549338i             0.010795148285611109-0.15562228049099514i
0.03379930037134153       0.02538830513324002      0.03253034967503695      122.39032228418583-189.1466569976763i             93.4201392614492-144.10520051148805i              -0.023358190011986017+0.4579291019656888i
0.02180370426804432       0.029201725365737268     0.04033420154301586      125.95614709434464-152.27999689984696i            167.99717259766737-203.4335911716299i             0.16731975425962367-0.07935325877432357i
0.025117382506718647      0.0334472304362916       0.039778285417151435     108.58032829283678-133.70552114099792i            143.59455737892-177.33643995283364i               -0.19246511954401058+0.15897987841361427i
0.018279345007204226      0.0392687996900523       0.04374085085988961      77.6555734161626-84.64842265295034i               169.55011576585926-185.5275649844308i             -2.3129943507790083+2.606682786094431i
-0.008545584875765146     0.025506232695593264     0.06356811174620935      -121.54734529937636+73.0748718879164i             363.5886403654324-216.93425179546216i             -0.41229159057996834-0.1810968151112603i
-0.007048454816400803     0.021225279967556524     0.05834201500455278      -138.14545925901785+97.83278949429578i            414.7661586372652-293.73191493203876i             -0.0031059335484715793+0.0021995811129858485i
1.3694612831465275E-18    0.022365000000000003     0.053904057945186226     0.37887976426936215-0.3069380339899284i           418.45320281172945-338.99726377708566i            -0.014121342619032239+0.011439980567826032i
-0.00646039888684768      0.025945055233548595     0.06024988243048392      -89.7893152033002+60.381925022612634i             360.1726603649774-239.42846325329305i             -0.7377739491505225+0.8506171741298376i
-0.005512230866184827     0.02889893894002054      0.054903372333849315     -60.38622654047322+47.86705533349462i             311.0542628127397-244.23329043906378i             4.862074037143799-3.4921242528560157i
-0.008193739715769607     0.03638911973586978      0.055449677323989095     -55.60691638927229+42.44883654622601i             246.694069596479-190.36759557716334i              -3.2625821597256857+2.641949094782076i
-0.010236230261487414     0.03133604946469463      0.05792985186044831      -91.50442157421888+64.9873705474832i              282.449545739109-202.31281152483257i              1.019921062648417-1.2148130694025816i
-0.008648670647749945     0.036093254397823155     0.06237063669765002      -65.13443614519149+40.736731459652034i            266.96728696814273-165.47109267032707i            0.0579419831820239+0.026699044663727425i
-0.005775368702152015     0.040669567142287116     0.05964680963046914      -34.485661033535905+23.393252182516434i           238.690740922656-161.76676947518112i              -0.631535039388929+0.4936708143641173i
0.0027380848659621384     0.043940427678646525     0.0542732070199932       13.412373178475596-10.685229266317164i            212.22563708134587-169.9051509189486i             -0.6413427085900152-0.005295498270574759i
-0.0017114028248758095    0.03853988249539044      0.05404107179809982      -9.620207507162458+7.993779164883488i             240.5173908219585-194.10151504011603i             -0.16234689124319532+0.47640952527342195i
0.004355599750011635      0.03967081242548743      0.04971086244025273      23.80855123661262-21.648673523326856i             219.34033129412413-201.57588855813609i            -0.0896782568029666+0.027577485235290133i
-7.105656900722342E-4     0.03300454898597933      0.05502448346463087      -7.443645008594586+5.7985002450626135i            289.81674216795795-226.83961635656553i            -1.1227192865852855+0.810905856636837i
3.2388428543386066E-4     0.028181549375035777     0.05572640746661998      3.5200905305296635-2.557943844719845i             335.38249622836486-256.9278945388257i             -0.5142000268809405-0.1501396824044162i
-0.0013167137362443619    0.025357755837543912     0.05819374131137123      -16.57659066683698+11.765145218496945i            390.3945957350874-277.1890804293124i              -0.581573395176139-0.06208983766122334i
-0.006010494682241068     0.030730994321978615     0.06266135471756795      -62.44228780275757+38.68024545614258i             318.585039776815-195.75041280808094i              0.7033389798861529-0.526679876136986i
-0.0048880027569277295    0.033348069414724964     0.06701284326171048      -45.8180532362599+24.19060193922429i              314.7584845202905-166.583339494034i               -0.5164526581906679-0.922774017863422i
-0.0039012894003128047    0.03920056021045587      0.06591126375724704      -27.82329317778364+15.636888649546291i            264.2080091232864-144.87224229717268i             -0.7260279738138163+0.2710196830077916i
0.015014784929824936      0.025697484107221016     0.04696034393969179      145.28893283694453-145.543509100996i              250.1252540380676-249.8307432740366i              0.561025016740281-1.2066381602888256i
0.0032125756122508525     0.03403817849982281      0.05058978354294266      23.827743811591333-23.172306183476028i            260.37349687666176-233.39401236461435i            0.42989098217523153+0.20191692549140744i
0.0055496274099826525     0.029232044777061938     0.05392427811768879      58.6881635153677-47.61154737187474i               307.3729488172152-247.8835396526118i              -0.4222467940325772+0.09593607691900717i
0.0160442644255079        0.0330541295837341       0.048327956397376436     103.38236633817894-98.51700396556699i             213.79828624272844-204.92766118765175i            -0.4753664996627556+0.45147610846864933i
0.009461258507545088      0.0309832964315664       0.04920886491483007      79.03436548922619-73.78453482738847i              261.2278428555984-243.06581936218228i             -0.008968553670866007-0.08770187176144853i
0.008579646385065394      0.03762454299856502      0.053438126910156605     54.30761700281492-44.15931990247443i              233.4993152093422-191.96205535032416i             0.14733826714686327-0.2227125611162316i
0.010208624100849167      0.03614066656036492      0.048938181059173434     63.755601237265424-60.00487701640063i             223.4993764918816-209.95571033402138i             0.6699379215210349-0.7024158029314821i
0.02373596080685005       0.01957113071138214      0.04412120226096808      203.81215538546965-220.01173028809566i            166.54734737425-181.072313919565i                 -1.6046052933086983+1.3149475395619485i
0.025533243147976267      0.02360025939424633      0.040737516667659124     163.12602349540578-195.1441122158231i             149.64572374966963-179.9433901369309i             -0.011645357909390967-0.5123153580339656i
0.026645958292322185      -0.029396653790266968    0.07392815593417491      187.79059261364404-76.33618590448178i             -206.9840674282834+84.40466773974086i             -0.037099300480573714+1.4226832748865338E-4i
0.02001698933919211       -0.030479683699439455    0.07142864137903499      161.82535039642374-73.20779523374406i             -250.5925375987827+112.80575268038706i            0.29542164319672537-0.20260946917899858i
0.022678828325155685      -0.027302190328712842    0.06651536748000456      188.7379075099273-101.50763585027822i             -228.99327726699846+123.00305103012873i           -1.0737187191164268+0.13641415851490377i
0.015589148458621952      -0.028213923371448624    0.07278012047661622      165.74156880536836-70.5528278404955i              -298.00439496498035+126.86886610362234i           -2.5639273863357324+0.6067031551144118i
0.018124748622179918      -0.023892903599225277    0.06553968043041025      205.75201270410182-116.0382051642422i             -273.4839538543143+154.01749203086686i            -0.3808601067281222+0.09524053915231341i
0.01277322447998191       -0.023901805524545367    0.06846643226296346      188.96976036562384-94.93623137115038i             -350.620113422068+175.99970187413402i             -1.137095907829533+0.4749042251396274i
0.006884161906075707      -0.021279133907444073    0.06611203068898484      146.83753639334117-80.21072562274261i             -452.4079411701137+247.13006040594036i            0.003327403045552357-0.0018176102601458603i
0.02044678642186167       -0.02675725232099814     0.0766619751433424       202.22388949079337-72.2826664966049i              -266.3526803684494+95.3988293421446i              -0.2995463413036319+0.21474307891825717i
0.015723443095333044      -0.0294141656216803      0.08315042138109138      164.46128194757245-41.94203854036704i             -306.72065920746275+78.11921720177975i            0.006954831070530076+0.07649221412975749i
0.011518720822922776      -0.023920291293787886    0.07477948405747462      182.69126024265097-71.258865511216i               -383.4409192695639+149.96138469932356i            0.18318112822915872+0.06213830497794989i
0.015644853683663956      -0.025384085666451554    0.0783466828871698       196.17663560612954-65.20922682440548i             -323.0874668244123+106.71411779999099i            -1.2652420675681073+0.6192154383593567i
0.006833012482710244      -0.021295613759906663    0.0734243476711176       153.0609878891085-63.45454671005075i              -475.42254919150514+197.0960907199949i            0.003601246684105392-0.0014929700839023637i
0.010513270033381865      -0.026217188220809314    0.08591922733057011      154.9171347603153-33.47908455371106i              -386.384567355806+81.84594169964468i              2.4081014575749005-0.1006947122846762i
0.0066829857154844146     -0.021343170498466978    0.08112551694879779      154.00509316370898-44.127675014520996i            -490.52272929678014+140.55137489923555i           -0.24544974376018375+0.07032966444514469i
0.01153460052771634       -0.025058637466236242    0.08098174735361406      174.83654636592775-50.080019579524034i            -382.00405790456387+110.4368765496127i            3.618901046274698-0.5532031509864329i
0.006848261816058929      -0.021290714762513475    0.0890193480783622       161.9153220014207-26.03971703076781i              -503.1859150426998+80.92389700750437i             0.022062047626662615-0.0035480859390989057i
-0.013228672475726387     0.02536438320088578      0.06820086142113824      -176.35998918235487+89.58534299717346i            331.39745392695437-168.847781612306i              -3.1531503337753697-0.27471742136284477i
-0.013081596654214945     0.01814015032948824      0.07055245987040869      -288.8702343864465+133.2151286158248i             377.01734279139384-176.59812057867117i            3.5251010804710456+1.070742492285379i
-0.005617350562481932     0.03172830395132808      0.07329093163103167      -60.57495524193428+24.984611880183405i            339.2446178559914-142.0452831529173i              0.3172550243284835-0.30841610598633024i
-0.006351179607224879     0.02730592609098057      0.06868448248533766      -88.60410117397382+44.11311777027646i             370.953477563653-185.05128795576977i              -0.23003996318004738+0.42698243420744575i
-0.0067405502010572165    0.02132506056232965      0.06561623178074505      -142.4740233822444+79.05422963747252i             449.18390887869685-249.23762970239383i            -6.578721490121867E-13+3.630778899706361E-13i
-0.01057572844183351      0.02644075629281854      0.07499791510813973      -138.47689403724115+53.788497615667794i           361.96186389723124-139.91078611057006i            0.04398327413281322+0.31248357763402623i
-0.009720249571951991     0.030933530443952847     0.08042866893968689      -107.41124405116055+32.087641387526105i           340.96364136592194-101.59418518176932i            2.7981515404151778-0.8954264129146781i
-0.014755933257075346     0.024785866359367314     0.0801243652428255       -200.65783308928042+61.61531288657316i            340.3728299363854-102.55156849558792i             0.7779435662606278+1.0823933438082471i
-0.013009245151678752     0.01819210723318008      0.0772709932061726       -303.35244516964934+105.78274796731827i           404.9837041878452-139.47074542682697i             -8.481507195561614+3.7580737968051503i
-0.011698690153981783     0.01906131878126825      0.0844740123714785       -269.4570541941783+63.60397864324207i             439.4567082944785-103.73153960500535i             -0.0487061444566246+0.011496839750876878i
-0.012827597848990168     0.0183206429588206       0.0894873893203864       -304.441373035884+47.5252674759252i               435.5568115686022-67.99323549338712i              -0.21103598976690635+0.03294408299602786i
0.028894896000446424      0.02952695756080569      0.03562780455620926      117.83312627659859-165.18221412827182i            120.88162801865057-169.1833460680351i             -0.14851274363086445+0.25913918962182314i
0.031174746901678187      0.02412376928258895      0.03770157470487106      145.97849088760188-191.30570030814522i            112.71586579883741-148.27502270633295i            -0.20505551724182716+0.19106942613033426i
0.038220086784059415      0.02780391188324698      0.0331304879110569       113.11776642011885-171.45280787341372i            82.27198523547548-124.56627185232888i             -0.05209223098444005+0.14096622341926282i
0.040447199423809685      0.03187905360531534      0.030138888628117495     93.69939738961703-156.79076595933813i             73.84227526630333-123.56308814924081i             2.902836999184722E-4-4.857427574113447E-4i
0.034640678185841954      0.029858148652812014     0.03694258763514924      118.71135377644048-159.48519195677903i            101.9726582065733-137.2275674575888i              -0.19341342285203744+0.10811019001086113i
0.028076455559186465      0.03617002077899788      0.03806956318239653      98.31035459640371-127.5375998777835i              126.56314565659949-164.14063270857153i            -0.024211551033179166+0.023080111420356847i
0.03226786378518707       0.04013770006789891      0.03427517289052683      82.28069277490381-119.89571319581245i             102.36936424439165-149.16801890645712i            0.00483262194255721-0.007041878657897838i
0.03707011852075402       0.03574991346643022      0.034409707198362144     94.87068328448545-137.7033859675373i              91.4875099276325-132.7927601511635i               -0.0010434233357684104+0.0015145134551405913i
0.04324168104745725       0.005084834501218436     0.03415116712339897      153.18388944360547-225.59536862614135i            18.251803519363524-26.32566164130372i             0.01731605038787584-0.12057405582578469i
0.038112784748553404      0.006416983222893272     0.03893463238708183      189.6833462733461-239.87918483096428i             32.18184362239189-40.39718436512572i              -0.08687855749430042+0.23677549636226852i
0.038936951167748445      0.010065555606332688     0.035067210535187784     165.65514016969155-235.80663020112107i            41.835064019075176-59.67926445952688i             -0.3713872805586078+0.6829566730837229i
0.03614866293665864       0.01281393608889154      0.03821346766543429      180.8465243932896-234.09557078206288i             64.26814691394358-82.96623788555917i              0.0707161743345374-0.3363131509969466i
0.03269981721907788       0.008142717044874499     0.04115975050618472      225.59050457991708-266.86845411291586i            56.67537151558081-66.70514390063364i              0.27969337706675645-0.45494355497753247i
0.03043629085472315       0.012844566231766478     0.03832438893297237      204.83907839548291-264.2423170753594i             86.80108198355845-111.19112441148366i             0.30618590738619195-0.243668918767556i
0.03052091229619919       0.022039114047000333     0.04163950938597163      168.25868022810744-196.33813539813934i            121.01150879304598-141.28920040467264i            0.26346656115966144-0.12106134719222318i
0.035471235341203264      0.019384328119397186     0.036007191105598184     153.5220351834852-211.67870891914868i             83.68590172072194-115.29866363864396i             -1.1045200733683458+1.156882219225538i
0.041420864296155255      0.01648248761048127      0.03230685612606017      134.8199124869193-209.03552975405373i             53.824193261621645-84.48344560774574i             0.43025112855942926+0.314440073304871i
0.04707498645126332       0.020885297474859555     0.029134231288540254     106.56275440340455-184.4476248723058i             46.42562748916993-80.73160027104542i              -4.093776507760998E-12+5.1635874038796196E-12i
0.035766695915953946      0.0036972314299689338    0.04400191446981547      223.9281359231294-243.0588090951625i              21.848694093408824-23.44193855853024i             -0.29592833034296595+0.030446571030832825i
0.03263537523051016       0.006163754681249028     0.04617911633525262      249.290144378024-253.95509339823i                 47.35728532774423-48.19724818961426i              0.014364102447790489-0.041747657863759294i
0.033509259742396776      0.017186627237241552     0.04188628428129973      184.6194948307284-214.10714001444651i             95.29369458888672-110.45166028284822i             0.3213694518887422-0.3415438298710356i
0.028364546728274133      0.01718784343641894      0.045321307133370056     214.50375848090948-224.06412883456719i            127.44019307215797-132.9326402022498i             0.028893533950167694+0.3278630030915508i
0.04044741566213147       0.02286248052732751      0.0357295785125546       131.46714490836573-183.63304718325702i            74.15475620894476-103.97912432053387i             0.0154135553033999-0.06725189340799564i
0.044010987068697306      0.026744775512966223     0.03360696086034027      110.97636920939168-165.42027841568796i            67.44712973901137-100.53602455415427i             1.0945331566563008E-4-1.631500298659659E-4i
0.04504914138316265       0.011936734601395368     0.035479156757556536     144.95607117688655-203.62275535564754i            38.40543441717143-54.32524607723208i              -0.5573561221060489+0.8376461021445256i
0.04951735357393786       0.014152091542723384     0.03330738503076883      124.00896018070694-186.47642107296488i            35.45311746077753-53.31203850376117i              -1.7522558911727343E-13+2.635068593526431E-13i
0.031722851895898685      0.010882769788746211     0.045659250961684085     234.81445511876623-242.63444481396567i            80.49412233829176-83.1551932234127i               -0.22177932429463354-0.01542169387677183i
0.022135158281937805      -0.020366853436861634    0.06583520946123772      258.82099429155255-143.7076332349004i             -236.31591184135073+131.25944951053893i           0.07379478989741152-0.5292846790252376i
0.013317791497829506      -0.017967460995375505    0.06320217847113091      279.11354849704753-168.231387274422i              -357.09930943660686+214.33092048851313i           0.37517438600618647-0.24358020099353794i
0.03431158175080009       -0.005833578813785102    0.04635331988165032      237.99136019234285-240.89997568076453i            -39.9227870781001+39.569880962652555i             -0.3193792255227885+0.3650498752916258i
0.035952820849972936      -0.012083963296255747    0.051077895336599836     225.03966293264003-197.99909928613306i            -75.5204750362591+66.54647665641234i              -0.7592512755423512+0.6181294086796635i
0.03190249341504094       -0.010588702187075777    0.04873461286855075      248.32387279933405-234.11312649231638i            -81.94826152444215+77.63092394715528i             0.4752146207706887-0.3721343680459132i
0.027023545137188902      -0.015610981985926708    0.05159068527970876      251.86946544035268-218.34602649697476i            -146.5224377697503+127.13594667930307i            -0.2532216253776165+0.34764167983904404i
0.02607837758817991       -0.00991753458332043     0.04904902769943705      291.82164622732364-273.21253166757i               -110.12223728788811+104.13172529199436i           -0.6013406447172349+0.21970921150407743i
0.022364999999999996      0                        0.04609594205481373      378.4091214983745-385.95330686066416i             0.35287278750370565-0.3599078655898116i           -0.002710913750334328+0.002764960110931333i
0.02132506056232965       -0.006740550201057223    0.05                     386.74458442911947-351.61611561533465i            -122.66851349031924+111.5263870738916i            3.903685701352738E-13-3.559393100637882E-13i
0.018129438956972672      -0.013096437229468235    0.052690145797459745     327.8882435114973-274.0612429155908i              -244.54325358309552+205.62722959424127i           -0.09086790415423707+0.781402398790064i
0.02832809613619284       -0.0036781889250562753   0.05054194788174125      309.8378249053633-275.4139362437179i              -39.505836459607195+36.85906995113036i            -0.044718065970292466-0.1631968451254838i
0.026617371634727684      0.004663238377403426     0.048632965874745346     314.2122773602581-298.5136194732102i              53.193314355545446-50.97352530951873i             -1.9355529443584587+1.1167338702780363i
0.03234964581896758       -4.9561132995689455E-5   0.04812783621057811      269.7096213000216-260.02183278829534i             -1.5499821304373735+0.9252434676570142i           1.5199390689158163-1.3449213910184596i
0.03168078558214337       -0.02187684661222189     0.06019184293832309      213.6311542315922-142.3771070163037i              -148.35121240590271+99.81618192731148i            -0.016025270564702973+0.11025755676300325i
0.03270594536760528       -0.01564153445517518     0.05450868971736483      233.143999160549-185.37714285406344i              -111.35631097928528+88.50782768996537i            1.0870673089700396-1.519865718204399i
0.022767989009294366      -0.01508953492062209     0.05619235387024715      295.332097770312-222.4029158068184i               -196.5791089855759+147.9964651394725i             -2.233420904850691+0.41969584395748044i
0.026999493749671432      -0.017270066589314032    0.05982997171782918      260.7209392249888-175.48602999367253i             -165.5394139464693+111.81320775044196i            -1.1778740499779308+0.9226571695027563i
0.040880013265673545      -0.031322109050930046    0.06260148045218239      156.9616717264853-97.07789095558267i              -120.25214543735984+74.37372788871156i            2.7294615664441194E-4-1.6881214974458724E-4i
0.04416390254568727       -0.026491502636412236    0.05841726830046552      163.25569245917748-114.80543979498799i            -97.94105055314384+68.87456855783739i             6.609287111742578E-4-4.6478141261914273E-4i
0.045320603455711934      -0.0029292741079221746   0.04011096160706151      167.20811156373983-203.4859895118314i             -10.927519878849871+13.73246541282713i            0.1108750703277803+0.10733536972155149i
0.04452732994208209       0.00446361602277262      0.040982291433886424     171.58719854743066-204.15889696806792i            17.112637311190475-20.603478851532955i            0.15516908679705388-0.12984375970389728i
0.05100192990984655       0.007145148386919611     0.03748053877308124      139.0482550132409-183.26928046220593i             18.788370948806048-24.216360985006872i            -2.1948679664803962E-13+2.8963060858807103E-13i
0.04128230392577044       0.003603603384091728     0.04515435998581685      198.8782117280529-208.71260130272665i             18.15057596131146-19.04286141932508i              0.27314092445241306+0.0034998296557889946i
0.03688684089996132       0.004190121881136045     0.050233024128059266     238.017360677034-215.76192212911045i              25.09299067144992-23.587201632346847i             1.444896805704614-0.9400168080161198i
0.03859587087590504       -0.0016587758938010977   0.04643562717400974      219.14219200369297-221.10285634808346i            -9.230680519845619+9.017208327421512i             -0.5002903519736756+0.6902651586759131i
0.03522154582661017       -0.0019514909844374245   0.05206482688795005      256.6119788248702-220.23619675242844i             -13.073882485478176+11.753486969517672i           0.34295910697443627-0.11298285749620059i
0.03828330172937139       -0.008780036090566604    0.04844936616178494      215.53176272507554-205.32684157675442i            -49.47601127521198+46.89503095012042i             -0.005738311282445174-0.04539768801413134i
0.043560024295049224      -0.003585299551339874    0.04675626943377164      192.1459873977352-192.71099736273985i             -16.623905625339482+16.265229756034966i           -0.36435871383171836+0.23653658076291847i
0.051500000000000004      0                        0.041653692515393644     151.65981973342008-176.8075334325083i             -0.2836707862720672+0.06875598355024419i          0.5099849864808809-0.14386569358634657i
0.039481925837722635      -0.00638078768328861     0.05314246793908642      227.48318779800678-188.50915779138688i            -37.34987201827059+30.8238658486527i              0.5356362905332146-0.10298904334762149i
0.037980503272618635      -0.011850678516039782    0.056754375771560096     231.0383025414295-171.57845042871116i             -71.56680064186826+52.88426491353585i             0.07158163771887151+0.08447608182159932i
0.04048451744120683       -0.012685939816836373    0.0509034006096418       202.80039038453648-179.5374097429176i             -63.97169684332712+56.37288997166529i             -0.22378455250353113+0.28218059750528823i
0.04495571626846999       -0.010045479274951311    0.0472695249750484       181.41768169368547-178.96554865800147i            -40.82231804600422+40.34574601097232i             -0.012233569826978458+0.07431397877284925i
0.05100192990984655       -0.007145148386919595    0.04582684625770606      160.27035342428374-164.94874015609406i            -22.42909197927287+23.157185148501895i            0.8259608957678495-0.3491621780616967i
0.04512730800549156       -0.01038298702557712     0.05188367530051892      191.80528884996488-164.94218916111913i            -44.256757861008+38.0803857984447i                0.03976347887314845-0.03966625942709498i
0.04154208575998743       -0.016232337335789368    0.056823462004844186     201.27181126176419-149.0428391291595i             -78.00434129366633+57.95461599914941i             0.0998986845738286+0.04125561536230492i
0.04397683872227098       -0.01629087305545283     0.051746107172035316     181.86956742422464-157.04037150583056i            -67.53477857840105+58.3631008237566i              0.32895430371180345-0.17180606383745375i
0.04951735357393786       -0.014152091542723386    0.050000000000018474     165.71749950105132-150.87879330869134i            -47.37723763311723+43.13497648652669i             1.3777303905671773E-13-1.2543654077532649E-13i
0.047074986451282316      -0.02088529747481672     0.05417315374233089      165.28568912226015-133.08139142928093i            -73.60368393808363+58.909963429964165i            0.45550856750941193+0.1880376595369455i
0.0067993416053124655     -0.02130638818241085     0.10000000000000002      162.7054356614007-0.2886870287568613i             -509.65848378708796+0.9042832082845199i           -0.027940306687254526+4.9574275668596216E-5i
